method_name,combination,wtau
overall_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6320829210681527
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6320829210681527
svm_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.5067433582539926
lsq_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6234776979933458
overall_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6067215988635839
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6067215988635839
svm_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.5233927132043908
lsq_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6532264796727603
overall_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5854042388387327
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5854042388387327
svm_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.3738263272201764
lsq_8_scorers,"ncti_score,pactran_score,parc_score,nleep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6319364899503089
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6337689316960413
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6337689316960413
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.5353439557476951
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6341110604760504
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6480097000351703
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6480097000351703
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.5654594994792793
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6243152292468104
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6706654678474209
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6706654678474209
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.5585922906069224
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6429708273631852
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6522931523608929
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6522931523608929
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.5550437309006596
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6412574464328956
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.39063442992449915
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6573183398816773
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6573183398816773
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.5629181669013656
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6585664256711531
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6891773718761923
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6891773718761923
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.5608188647072253
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6734243943294206
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.5946458214443578
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.5946458214443578
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.5037545212318267
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.6515459431053517
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.5993015098827317
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.5993015098827317
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.518746604371857
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.6506741989738866
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6226210075282016
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6226210075282016
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.5298521045709756
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6675822032819726
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6141444248746777
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6141444248746777
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.5285793855093389
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6655718545706351
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6017278871905614
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6017278871905614
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.5391662184779634
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6458501831757484
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6014979766503944
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6014979766503944
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.5491769065810511
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6067790764986256
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6739033746214345
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6739033746214345
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.5555514500101939
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6312946563590103
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6282948712158842
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6282948712158842
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.5291062638305555
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6473240739600303
overall_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6011982718391061
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6011982718391061
svm_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5020904068458585
lsq_8_scorers,"ncti_score,pactran_score,parc_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6243946031237714
overall_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.5793964574617596
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.5793964574617596
svm_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.4936822499483376
lsq_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.6032510445191652
overall_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6007548729402131
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6007548729402131
svm_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.5104219268966583
lsq_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6493535818830484
overall_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.617402859375491
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.617402859375491
svm_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.509281953801666
lsq_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6422236181076446
overall_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6129305519632026
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6129305519632026
svm_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.5160889480087404
lsq_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6706558882415805
overall_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5568337486776723
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5568337486776723
svm_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.3956910932930432
lsq_8_scorers,"ncti_score,pactran_score,parc_score,logme_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6691053606105759
overall_8_scorers,"ncti_score,pactran_score,parc_score,tmi_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,parc_score,tmi_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5945171810230742
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,parc_score,tmi_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.5945171810230742
svm_8_scorers,"ncti_score,pactran_score,parc_score,tmi_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.4923944772203815
lsq_8_scorers,"ncti_score,pactran_score,parc_score,tmi_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6270098355181667
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6213961864957661
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6213961864957661
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.5169168996563659
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,sfda_score",0.6550260770556112
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6645413626852451
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6645413626852451
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.5296646179995317
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,hscore_score",0.6289325992618222
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6708529544188665
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6708529544188665
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.5489387849501651
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,nce_score,reg_hscore_score",0.6428572406082221
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6179009988791859
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6179009988791859
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.5385011201296246
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,hscore_score",0.6529349859521911
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.39063442992449915
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6478276875242053
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6478276875242053
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.5407372738357683
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,sfda_score,reg_hscore_score",0.6484462563584623
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6605151912020895
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6605151912020895
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.5552845895617863
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score,hscore_score,reg_hscore_score",0.6585157906117123
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.6264897997725519
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.6264897997725519
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.4915501033913155
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,hscore_score",0.6619001285035692
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.6458310239640678
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.6458310239640678
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.5126430269364821
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,sfda_score,reg_hscore_score",0.6436838237407255
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6472652278098692
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6472652278098692
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.5358913617957093
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,nce_score,hscore_score,reg_hscore_score",0.6664737060347405
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6308964184590785
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6308964184590785
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.521218142678648
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score,hscore_score,reg_hscore_score",0.6374858187620683
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6000925116221141
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6000925116221141
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.4858940304001949
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,hscore_score",0.6567996726511829
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6311194864236451
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6311194864236451
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.5108365869780302
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.6362117311853115
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6463483226794428
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.6463483226794428
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.5364072919959655
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score,hscore_score,reg_hscore_score",0.636611337600363
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6168992458113167
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6168992458113167
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.5261666933527116
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score,hscore_score,reg_hscore_score",0.6505387159770026
overall_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6330230909556198
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6330230909556198
svm_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.47468452305195247
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score,hscore_score,reg_hscore_score",0.6403118024849492
overall_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.6019194793073662
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.6019194793073662
svm_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.4903800229636829
lsq_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,hscore_score",0.6210650058367166
overall_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.624037420677442
per_scorer_dataset_8_scorers,"ncti_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score,sfda_score,reg_hscore_score",0.624037420677442
